date,accident_num,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),평균 이슬점온도(°C),year,month,day,측정소명,O3,PM10,PM2.5,season,요일,workday
2021-12-26,0.0,-9.5,0.0,2.0,53.9,-17.4,2021,12,26,구성동,1,0,0,winter,일요일,1
2021-12-27,0.0,-4.4,0.0,1.5,59.6,-11.3,2021,12,27,구성동,0,0,0,winter,월요일,0
2021-12-28,0.0,-0.5,0.0,0.7,83.4,-3.0,2021,12,28,구성동,0,1,1,winter,화요일,0
2021-12-29,1.0,2.4,0.0,1.7,70.8,-2.7,2021,12,29,구성동,0,1,1,winter,수요일,0
2021-12-30,0.0,-1.4,0.5,2.5,59.8,-8.7,2021,12,30,구성동,1,0,0,winter,목요일,0
2021-12-31,0.0,-5.0,0.0,2.3,51.6,-13.8,2021,12,31,구성동,1,0,0,winter,금요일,0
2022-01-01,0.0,-4.4,0.0,1.2,54.5,-12.8,2022,1,1,구성동,0,0,0,winter,토요일,1
2022-01-02,1.0,-1.2,0.0,1.7,58.5,-8.6,2022,1,2,구성동,0,1,1,winter,일요일,1
2022-01-03,0.0,-1.7,0.0,1.5,63.6,-8.1,2022,1,3,구성동,0,1,0,winter,월요일,0
2022-01-04,0.0,0.1,0.0,2.2,48.5,-10.3,2022,1,4,구성동,0,1,0,winter,화요일,0
2022-01-05,0.0,-1.4,0.0,1.0,53.1,-10.0,2022,1,5,구성동,0,1,1,winter,수요일,0
2022-01-06,0.0,-0.7,0.0,1.6,48.4,-11.2,2022,1,6,구성동,0,1,1,winter,목요일,0
2022-01-07,1.0,-1.5,0.0,1.2,50.8,-11.4,2022,1,7,구성동,0,1,1,winter,금요일,0
2022-01-08,0.0,0.7,0.0,1.4,56.5,-7.3,2022,1,8,구성동,0,1,1,winter,토요일,1
2022-01-09,1.0,2.5,0.0,1.2,63.5,-3.9,2022,1,9,구성동,0,1,2,winter,일요일,1
2022-01-10,0.0,0.7,0.0,1.3,62.9,-6.3,2022,1,10,구성동,0,2,2,winter,월요일,0
2022-01-11,1.0,-3.8,0.3,3.4,55.5,-11.6,2022,1,11,구성동,0,1,0,winter,화요일,0
2022-01-12,2.0,-5.1,0.0,2.3,49.4,-14.5,2022,1,12,구성동,0,0,0,winter,수요일,0
2022-01-13,1.0,-4.5,0.4,3.1,51.9,-13.2,2022,1,13,구성동,0,0,0,winter,목요일,0
2022-01-14,0.0,-4.0,0.0,1.4,46.0,-14.7,2022,1,14,구성동,0,1,0,winter,금요일,0
2022-01-15,1.0,0.6,0.0,1.0,45.0,-10.4,2022,1,15,구성동,0,1,0,winter,토요일,1
2022-01-16,1.0,0.7,0.0,3.3,53.0,-8.2,2022,1,16,구성동,0,1,1,winter,일요일,1
2022-01-17,1.0,-3.1,0.0,2.2,59.3,-10.0,2022,1,17,구성동,0,0,0,winter,월요일,0
2022-01-18,3.0,-4.4,0.0,1.7,40.5,-16.6,2022,1,18,구성동,0,1,0,winter,화요일,0
2022-01-19,1.0,-3.2,0.0,1.9,59.6,-10.2,2022,1,19,구성동,0,1,1,winter,수요일,0
2022-01-20,0.0,-4.0,0.0,1.5,56.5,-11.9,2022,1,20,구성동,0,1,1,winter,목요일,0
2022-01-21,0.0,-1.9,0.0,1.0,50.6,-12.0,2022,1,21,구성동,0,1,1,winter,금요일,0
2022-01-22,0.0,3.6,0.0,1.0,47.1,-6.8,2022,1,22,구성동,0,1,1,winter,토요일,1
2022-01-23,0.0,4.6,0.0,1.4,50.5,-5.0,2022,1,23,구성동,0,2,2,winter,일요일,1
2022-01-24,0.0,4.1,0.0,3.1,55.6,-4.5,2022,1,24,구성동,0,1,1,winter,월요일,0
2022-01-25,1.0,3.4,0.2,1.8,76.0,-0.6,2022,1,25,구성동,0,1,1,winter,화요일,0
2022-01-26,0.0,2.7,0.0,2.1,56.5,-5.2,2022,1,26,구성동,0,1,2,winter,수요일,0
2022-01-27,1.0,0.3,0.0,1.6,49.9,-9.6,2022,1,27,구성동,0,1,1,winter,목요일,0
2022-01-28,0.0,-1.0,0.0,1.7,49.3,-11.2,2022,1,28,구성동,0,1,1,winter,금요일,0
2022-01-29,0.0,-2.0,0.0,1.8,45.1,-13.2,2022,1,29,구성동,0,0,0,winter,토요일,1
2022-01-30,0.0,-2.0,0.0,1.6,44.3,-13.4,2022,1,30,구성동,0,1,1,winter,일요일,1
2022-01-31,0.0,-0.5,0.3,1.5,54.4,-9.4,2022,1,31,구성동,0,0,0,winter,월요일,1
2022-02-01,0.0,0.4,0.0,2.4,64.5,-5.6,2022,2,1,구성동,1,1,1,winter,화요일,1
2022-02-02,0.0,-0.2,0.0,2.6,44.9,-11.1,2022,2,2,구성동,1,0,0,winter,수요일,1
2022-02-03,0.0,-1.7,0.0,2.4,44.1,-13.1,2022,2,3,구성동,0,0,0,winter,목요일,0
2022-02-04,0.0,-2.4,0.0,2.6,53.0,-11.0,2022,2,4,구성동,0,0,0,winter,금요일,0
2022-02-05,0.0,-4.9,0.0,2.5,59.6,-11.8,2022,2,5,구성동,1,0,0,winter,토요일,1
2022-02-06,0.0,-3.0,0.0,2.2,61.9,-9.5,2022,2,6,구성동,0,0,0,winter,일요일,1
2022-02-07,0.0,-2.1,0.0,1.8,47.3,-12.7,2022,2,7,구성동,0,0,0,winter,월요일,0
2022-02-08,0.0,-0.1,0.0,1.5,47.9,-10.2,2022,2,8,구성동,0,1,0,winter,화요일,0
2022-02-09,0.0,1.5,0.0,1.0,45.4,-10.4,2022,2,9,구성동,0,1,1,winter,수요일,0
2022-02-10,0.0,2.9,0.0,1.7,39.6,-10.3,2022,2,10,구성동,0,1,1,winter,목요일,0
2022-02-11,0.0,2.8,0.0,1.6,45.9,-8.7,2022,2,11,구성동,0,2,2,winter,금요일,0
2022-02-12,0.0,4.3,0.0,1.4,44.8,-7.8,2022,2,12,구성동,0,2,2,winter,토요일,1
2022-02-13,0.0,5.0,0.0,1.3,48.3,-5.4,2022,2,13,구성동,0,2,2,winter,일요일,1
2022-02-14,0.0,4.1,0.0,2.0,55.5,-4.7,2022,2,14,구성동,0,1,2,winter,월요일,0
2022-02-15,0.0,-2.3,0.0,3.5,53.5,-10.5,2022,2,15,구성동,1,1,1,winter,화요일,0
2022-02-16,0.0,-5.6,0.0,3.4,55.3,-13.5,2022,2,16,구성동,1,0,0,winter,수요일,0
2022-02-17,0.0,-5.5,0.0,2.1,43.9,-16.4,2022,2,17,구성동,0,1,1,winter,목요일,0
2022-02-18,0.0,-0.9,0.0,1.2,39.4,-14.9,2022,2,18,구성동,0,1,1,winter,금요일,0
2022-02-19,0.0,0.5,0.0,2.4,45.1,-10.1,2022,2,19,구성동,0,1,1,winter,토요일,1
2022-02-20,0.0,-3.2,0.0,3.4,40.9,-15.5,2022,2,20,구성동,1,0,0,winter,일요일,1
2022-02-21,0.0,-0.7,0.0,2.5,50.3,-10.3,2022,2,21,구성동,1,0,0,winter,월요일,0
2022-02-22,0.0,-2.2,0.0,3.0,44.9,-13.4,2022,2,22,구성동,1,0,0,winter,화요일,0
2022-02-23,3.0,-4.1,0.0,2.6,34.9,-17.7,2022,2,23,구성동,1,0,0,winter,수요일,0
2022-02-24,1.0,-1.6,0.0,2.0,41.9,-13.8,2022,2,24,구성동,1,0,1,winter,목요일,0
2022-02-25,0.0,2.9,0.0,1.7,63.1,-3.8,2022,2,25,구성동,1,1,2,winter,금요일,0
2022-02-26,1.0,6.8,1.4,3.1,62.1,-0.6,2022,2,26,구성동,1,1,2,winter,토요일,1
2022-02-27,0.0,5.0,0.0,2.3,46.9,-6.6,2022,2,27,구성동,1,1,1,winter,일요일,1
2022-02-28,0.0,6.9,0.0,1.5,44.3,-6.2,2022,2,28,구성동,0,1,1,winter,월요일,0
2022-03-01,0.0,6.7,0.6,2.1,64.9,0.2,2022,3,1,구성동,0,1,1,spring,화요일,1
2022-03-02,0.0,3.8,0.0,2.0,52.9,-6.1,2022,3,2,구성동,1,0,0,spring,수요일,0
2022-03-03,0.0,7.0,0.0,2.1,49.5,-4.4,2022,3,3,구성동,1,1,1,spring,목요일,0
2022-03-04,0.0,8.6,0.0,2.4,48.6,-2.6,2022,3,4,구성동,1,2,2,spring,금요일,0
2022-03-05,1.0,3.9,0.0,4.2,36.0,-10.9,2022,3,5,구성동,1,2,1,spring,토요일,1
2022-03-06,2.0,2.2,0.0,2.3,32.3,-13.7,2022,3,6,구성동,1,1,0,spring,일요일,1
2022-03-07,1.0,4.3,0.0,1.4,36.3,-11.0,2022,3,7,구성동,0,1,1,spring,월요일,0
2022-03-08,0.0,6.1,0.0,1.4,48.9,-4.4,2022,3,8,구성동,0,1,1,spring,화요일,0
2022-03-09,0.0,7.8,0.0,1.2,51.9,-3.2,2022,3,9,구성동,1,1,2,spring,수요일,1
2022-03-10,0.0,9.6,0.0,1.4,39.9,-5.4,2022,3,10,구성동,0,1,1,spring,목요일,0
2022-03-11,0.0,11.0,0.0,1.0,55.1,2.2,2022,3,11,구성동,0,1,1,spring,금요일,0
2022-03-12,0.0,15.3,0.0,1.6,64.1,8.3,2022,3,12,구성동,0,1,1,spring,토요일,1
2022-03-13,0.0,14.4,24.6,1.7,88.3,12.3,2022,3,13,구성동,0,0,0,spring,일요일,1
2022-03-14,0.0,11.3,3.2,1.7,85.8,8.9,2022,3,14,구성동,0,0,0,spring,월요일,0
2022-03-15,0.0,9.4,0.0,1.6,65.1,2.5,2022,3,15,구성동,1,1,1,spring,화요일,0
2022-03-16,0.0,11.3,0.0,1.7,58.0,2.2,2022,3,16,구성동,1,2,2,spring,수요일,0
2022-03-17,0.0,9.1,5.8,2.3,79.1,5.5,2022,3,17,구성동,0,1,1,spring,목요일,0
2022-03-18,0.0,6.4,3.9,3.6,76.0,2.4,2022,3,18,구성동,1,0,0,spring,금요일,0
2022-03-19,0.0,4.1,12.9,2.0,82.8,1.3,2022,3,19,구성동,1,0,0,spring,토요일,1
2022-03-20,0.0,5.1,0.0,1.9,68.9,-0.4,2022,3,20,구성동,1,0,1,spring,일요일,1
2022-03-21,0.0,5.8,0.0,1.7,48.6,-5.5,2022,3,21,구성동,1,0,1,spring,월요일,0
2022-03-22,0.0,6.9,0.0,1.7,44.3,-5.2,2022,3,22,구성동,1,1,1,spring,화요일,0
2022-03-23,0.0,5.8,0.0,1.5,60.3,-1.5,2022,3,23,구성동,0,1,2,spring,수요일,0
2022-03-24,0.0,8.7,0.0,1.7,61.4,1.3,2022,3,24,구성동,1,1,2,spring,목요일,0
2022-03-25,1.0,12.6,9.1,2.1,66.6,5.6,2022,3,25,구성동,1,1,2,spring,금요일,0
2022-03-26,0.0,11.0,13.7,2.5,89.6,9.3,2022,3,26,구성동,1,0,0,spring,토요일,1
2022-03-27,1.0,8.4,0.0,3.0,53.3,-1.9,2022,3,27,구성동,1,1,1,spring,일요일,1
2022-03-28,0.0,7.7,0.0,1.4,44.1,-4.9,2022,3,28,구성동,1,0,0,spring,월요일,0
2022-03-29,0.0,10.7,0.0,1.5,49.8,-0.6,2022,3,29,구성동,1,0,1,spring,화요일,0
2022-03-30,0.0,12.4,0.2,1.4,69.0,6.5,2022,3,30,구성동,0,1,1,spring,수요일,0
2022-03-31,1.0,11.4,0.0,2.1,69.4,5.8,2022,3,31,구성동,1,1,1,spring,목요일,0
2022-04-01,0.0,9.7,0.0,2.1,47.4,-1.9,2022,4,1,구성동,1,0,0,spring,금요일,0
2022-04-02,0.0,8.1,0.0,2.0,47.3,-3.7,2022,4,2,구성동,1,0,0,spring,토요일,1
2022-04-03,1.0,9.6,0.0,1.8,45.0,-3.5,2022,4,3,구성동,1,1,1,spring,일요일,1
2022-04-04,0.0,10.8,0.0,1.7,41.8,-3.4,2022,4,4,구성동,1,1,1,spring,월요일,0
2022-04-05,1.0,10.3,0.0,1.8,38.6,-4.5,2022,4,5,구성동,1,1,1,spring,화요일,0
2022-04-06,0.0,12.5,0.0,1.8,36.8,-3.0,2022,4,6,구성동,1,1,1,spring,수요일,0
2022-04-07,0.0,11.9,0.7,1.9,47.9,0.3,2022,4,7,구성동,1,1,1,spring,목요일,0
2022-04-08,0.0,13.9,0.0,1.7,35.1,-2.3,2022,4,8,구성동,1,1,0,spring,금요일,0
2022-04-09,0.0,18.2,0.0,2.2,39.8,3.6,2022,4,9,구성동,1,1,1,spring,토요일,1
2022-04-10,2.0,18.6,0.0,1.7,43.3,4.2,2022,4,10,구성동,1,1,1,spring,일요일,1
2022-04-11,0.0,20.6,0.0,1.6,54.1,10.2,2022,4,11,구성동,1,1,1,spring,월요일,0
2022-04-12,0.0,20.7,0.0,2.1,66.3,13.4,2022,4,12,구성동,0,0,0,spring,화요일,0
2022-04-13,0.0,14.0,29.0,2.3,87.5,11.9,2022,4,13,구성동,0,0,0,spring,수요일,0
2022-04-14,0.0,10.7,2.2,2.6,74.0,6.1,2022,4,14,구성동,1,0,0,spring,목요일,0
2022-04-15,0.0,12.6,0.0,2.4,54.3,2.5,2022,4,15,구성동,1,0,0,spring,금요일,0
2022-04-16,0.0,13.1,0.0,2.0,44.4,-0.6,2022,4,16,구성동,1,1,1,spring,토요일,1
2022-04-17,1.0,13.9,0.0,1.8,40.3,-0.6,2022,4,17,구성동,1,1,1,spring,일요일,1
2022-04-18,0.0,15.0,0.0,1.7,43.0,1.0,2022,4,18,구성동,1,1,1,spring,월요일,0
2022-04-19,0.0,15.7,0.0,1.7,38.9,0.3,2022,4,19,구성동,1,1,1,spring,화요일,0
2022-04-20,0.0,15.2,0.0,1.9,41.1,0.2,2022,4,20,구성동,1,1,1,spring,수요일,0
2022-04-21,2.0,14.6,0.0,1.6,50.1,3.0,2022,4,21,구성동,1,1,1,spring,목요일,0
2022-04-22,3.0,16.7,0.0,2.3,64.1,9.5,2022,4,22,구성동,1,1,1,spring,금요일,0
2022-04-23,1.0,18.9,0.0,1.4,55.3,8.1,2022,4,23,구성동,1,1,0,spring,토요일,1
2022-04-24,0.0,19.7,0.0,1.8,64.5,12.2,2022,4,24,구성동,1,1,1,spring,일요일,1
2022-04-25,0.0,20.1,6.7,1.2,66.0,12.7,2022,4,25,구성동,1,1,1,spring,월요일,0
2022-04-26,1.0,18.8,21.3,1.8,79.1,14.8,2022,4,26,구성동,1,0,0,spring,화요일,0
2022-04-27,1.0,17.2,0.0,1.7,40.3,2.9,2022,4,27,구성동,1,2,1,spring,수요일,0
2022-04-28,1.0,17.8,0.0,2.0,49.5,6.3,2022,4,28,구성동,1,2,1,spring,목요일,0
2022-04-29,0.0,13.1,9.8,2.9,67.1,6.9,2022,4,29,구성동,1,0,0,spring,금요일,0
2022-04-30,0.0,13.7,0.0,2.2,60.3,5.9,2022,4,30,구성동,1,0,0,spring,토요일,1
2022-05-01,1.0,13.4,0.0,2.1,51.5,1.6,2022,5,1,구성동,1,1,1,spring,일요일,1
2022-05-02,0.0,13.9,0.0,2.4,49.6,2.2,2022,5,2,구성동,1,1,1,spring,월요일,0
2022-05-03,1.0,14.1,0.0,1.9,45.3,0.9,2022,5,3,구성동,1,0,1,spring,화요일,0
2022-05-04,0.0,16.7,0.0,2.1,44.9,3.4,2022,5,4,구성동,1,1,1,spring,수요일,0
2022-05-05,0.0,18.5,0.0,1.6,49.8,6.4,2022,5,5,구성동,1,0,0,spring,목요일,1
2022-05-06,1.0,19.6,0.0,1.5,64.3,11.7,2022,5,6,구성동,1,0,1,spring,금요일,0
2022-05-07,0.0,18.3,0.0,2.2,56.1,8.0,2022,5,7,구성동,1,1,0,spring,토요일,1
2022-05-08,0.0,17.1,0.9,2.8,49.8,5.6,2022,5,8,구성동,1,0,0,spring,일요일,1
2022-05-09,1.0,17.3,2.7,2.5,55.6,6.9,2022,5,9,구성동,1,0,0,spring,월요일,0
2022-05-10,0.0,19.2,0.0,2.5,36.5,2.6,2022,5,10,구성동,1,0,0,spring,화요일,0
2022-05-11,0.0,20.0,0.0,1.3,48.3,8.5,2022,5,11,구성동,1,0,0,spring,수요일,0
2022-05-12,1.0,21.0,0.0,1.2,52.4,10.6,2022,5,12,구성동,1,1,1,spring,목요일,0
2022-05-13,0.0,19.0,0.0,1.8,56.1,9.9,2022,5,13,구성동,1,1,1,spring,금요일,0
2022-05-14,0.0,15.7,0.0,2.7,41.5,1.6,2022,5,14,구성동,1,0,0,spring,토요일,1
2022-05-15,0.0,15.5,0.0,2.1,38.9,0.4,2022,5,15,구성동,1,0,0,spring,일요일,1
2022-05-16,0.0,16.6,0.0,2.1,39.6,1.8,2022,5,16,구성동,1,0,0,spring,월요일,0
2022-05-17,1.0,20.4,0.0,2.2,43.0,6.6,2022,5,17,구성동,1,1,1,spring,화요일,0
2022-05-18,0.0,22.4,0.0,2.5,35.4,5.4,2022,5,18,구성동,1,1,1,spring,수요일,0
2022-05-19,0.0,20.7,0.0,2.2,31.4,2.6,2022,5,19,구성동,1,1,1,spring,목요일,0
2022-05-20,0.0,20.7,0.0,1.5,51.6,9.7,2022,5,20,구성동,1,1,1,spring,금요일,0
2022-05-21,3.0,20.8,0.0,2.0,64.0,13.0,2022,5,21,구성동,1,0,1,spring,토요일,1
2022-05-22,0.0,21.1,0.0,3.0,67.0,14.2,2022,5,22,구성동,1,1,1,spring,일요일,1
2022-05-23,0.0,22.6,0.0,2.2,62.8,14.3,2022,5,23,구성동,1,1,1,spring,월요일,0
2022-05-24,2.0,23.1,0.0,1.9,49.6,10.7,2022,5,24,구성동,1,1,1,spring,화요일,0
2022-05-25,0.0,22.3,0.0,1.9,54.1,12.0,2022,5,25,구성동,1,0,1,spring,수요일,0
2022-05-26,0.0,19.4,4.5,2.2,55.9,9.1,2022,5,26,구성동,1,0,0,spring,목요일,0
2022-05-27,0.0,21.5,0.0,2.9,51.8,10.3,2022,5,27,구성동,1,0,0,spring,금요일,0
2022-05-28,0.0,23.1,0.0,2.5,42.8,8.2,2022,5,28,구성동,1,0,0,spring,토요일,1
2022-05-29,0.0,23.4,0.0,1.6,50.3,11.3,2022,5,29,구성동,1,0,0,spring,일요일,1
2022-05-30,0.0,21.4,0.0,2.1,66.1,14.7,2022,5,30,구성동,1,0,0,spring,월요일,0
2022-05-31,1.0,21.4,0.0,1.9,39.5,5.7,2022,5,31,구성동,1,0,0,spring,화요일,0
2022-06-01,0.0,23.2,0.0,2.1,33.6,4.7,2022,6,1,구성동,1,0,0,summer,수요일,1
2022-06-02,0.0,22.5,0.0,2.1,58.0,13.2,2022,6,2,구성동,1,0,0,summer,목요일,0
2022-06-03,0.0,24.8,0.0,1.9,58.6,14.9,2022,6,3,구성동,1,1,0,summer,금요일,0
2022-06-04,0.0,25.1,0.0,3.4,49.0,13.3,2022,6,4,구성동,1,0,1,summer,토요일,1
2022-06-05,0.0,18.6,6.2,3.1,78.8,14.5,2022,6,5,구성동,1,0,0,summer,일요일,1
2022-06-06,0.0,19.4,2.8,2.0,78.3,15.3,2022,6,6,구성동,1,0,0,summer,월요일,1
2022-06-07,0.0,17.3,0.0,2.4,77.6,13.2,2022,6,7,구성동,0,0,0,summer,화요일,0
2022-06-08,1.0,20.7,0.2,2.5,64.5,13.2,2022,6,8,구성동,1,0,0,summer,수요일,0
2022-06-09,0.0,22.4,0.0,1.6,66.3,15.4,2022,6,9,구성동,1,0,1,summer,목요일,0
2022-06-10,0.0,23.6,0.0,1.5,61.4,15.1,2022,6,10,구성동,1,1,1,summer,금요일,0
2022-06-11,0.0,24.3,0.0,2.1,57.8,15.0,2022,6,11,구성동,1,1,1,summer,토요일,1
2022-06-12,0.0,24.3,0.0,2.8,56.0,14.5,2022,6,12,구성동,1,0,0,summer,일요일,1
2022-06-13,1.0,23.1,0.0,3.6,54.3,12.8,2022,6,13,구성동,1,0,0,summer,월요일,0
2022-06-14,0.0,17.9,6.3,3.4,76.0,13.4,2022,6,14,구성동,1,0,0,summer,화요일,0
2022-06-15,0.0,19.8,36.5,1.8,80.1,16.0,2022,6,15,구성동,1,0,0,summer,수요일,0
2022-06-16,3.0,22.0,0.0,1.8,61.6,13.8,2022,6,16,구성동,1,0,0,summer,목요일,0
2022-06-17,3.0,23.4,0.0,1.3,69.8,17.4,2022,6,17,구성동,1,0,0,summer,금요일,0
2022-06-18,2.0,25.2,0.0,1.6,69.3,18.9,2022,6,18,구성동,1,0,0,summer,토요일,1
2022-06-19,0.0,25.1,0.0,1.4,71.5,19.4,2022,6,19,구성동,1,0,0,summer,일요일,1
2022-06-20,0.0,26.8,0.0,1.4,67.1,19.8,2022,6,20,구성동,1,0,1,summer,월요일,0
2022-06-21,0.0,28.1,0.0,1.5,61.8,19.3,2022,6,21,구성동,1,1,1,summer,화요일,0
2022-06-22,0.0,27.5,0.0,2.0,61.0,18.4,2022,6,22,구성동,1,1,0,summer,수요일,0
2022-06-23,0.0,25.1,29.6,2.2,83.3,22.0,2022,6,23,구성동,1,0,0,summer,목요일,0
2022-06-24,0.0,25.0,10.7,2.7,77.8,20.6,2022,6,24,구성동,1,0,0,summer,금요일,0
2022-06-25,4.0,27.8,0.0,2.4,68.1,21.1,2022,6,25,구성동,1,1,1,summer,토요일,1
2022-06-26,2.0,27.4,0.2,2.5,72.8,21.9,2022,6,26,구성동,1,0,0,summer,일요일,1
2022-06-27,1.0,28.0,3.6,3.2,71.8,22.3,2022,6,27,구성동,0,0,0,summer,월요일,0
2022-06-28,2.0,29.4,0.0,5.2,60.1,20.8,2022,6,28,구성동,0,0,0,summer,화요일,0
2022-06-29,2.0,26.7,18.6,3.3,79.3,22.5,2022,6,29,구성동,0,0,0,summer,수요일,0
2022-06-30,0.0,27.2,2.9,2.5,78.5,22.9,2022,6,30,구성동,0,0,0,summer,목요일,0
2022-07-01,0.0,28.6,0.0,1.5,69.0,21.8,2022,7,1,구성동,0,0,0,summer,금요일,0
2022-07-02,0.0,29.6,0.0,1.3,65.9,21.8,2022,7,2,구성동,1,0,0,summer,토요일,1
2022-07-03,0.0,28.1,38.7,1.4,73.1,22.2,2022,7,3,구성동,1,1,1,summer,일요일,1
2022-07-04,1.0,27.6,0.0,1.2,76.5,22.7,2022,7,4,구성동,0,0,0,summer,월요일,0
2022-07-05,0.0,28.2,0.0,1.3,77.3,23.6,2022,7,5,구성동,1,1,1,summer,화요일,0
2022-07-06,0.0,30.1,0.0,2.1,69.3,23.4,2022,7,6,구성동,1,0,1,summer,수요일,0
2022-07-07,0.0,29.5,3.2,3.0,67.6,22.5,2022,7,7,구성동,0,0,0,summer,목요일,0
2022-07-08,0.0,27.6,0.9,1.8,74.6,22.4,2022,7,8,구성동,1,0,0,summer,금요일,0
2022-07-09,0.0,26.5,0.0,1.0,75.6,21.7,2022,7,9,구성동,1,0,1,summer,토요일,1
2022-07-10,0.0,28.7,7.8,1.3,71.6,22.6,2022,7,10,구성동,1,0,1,summer,일요일,1
2022-07-11,3.0,25.1,16.3,1.2,87.9,22.8,2022,7,11,구성동,1,0,0,summer,월요일,0
2022-07-12,0.0,27.0,0.0,1.4,78.1,22.7,2022,7,12,구성동,0,0,0,summer,화요일,0
2022-07-13,0.0,24.8,10.6,2.6,85.1,22.0,2022,7,13,구성동,0,0,0,summer,수요일,0
2022-07-14,1.0,26.0,0.5,2.0,81.3,22.4,2022,7,14,구성동,1,0,0,summer,목요일,0
2022-07-15,0.0,26.1,0.0,1.7,70.1,19.8,2022,7,15,구성동,1,0,0,summer,금요일,0
2022-07-16,0.0,26.2,0.0,2.1,68.9,19.7,2022,7,16,구성동,1,0,0,summer,토요일,1
2022-07-17,0.0,26.0,0.0,1.8,71.1,20.1,2022,7,17,구성동,1,0,0,summer,일요일,1
2022-07-18,0.0,22.3,57.4,1.8,91.6,20.8,2022,7,18,구성동,1,0,0,summer,월요일,0
2022-07-19,1.0,25.0,0.0,1.5,81.3,21.3,2022,7,19,구성동,1,0,0,summer,화요일,0
2022-07-20,1.0,27.6,0.0,1.3,70.4,21.2,2022,7,20,구성동,1,0,1,summer,수요일,0
2022-07-21,1.0,23.8,13.7,2.3,86.1,21.2,2022,7,21,구성동,1,0,0,summer,목요일,0
2022-07-22,0.0,25.7,0.0,1.6,69.8,19.5,2022,7,22,구성동,1,0,0,summer,금요일,0
2022-07-23,1.0,24.8,17.6,1.7,77.6,20.3,2022,7,23,구성동,1,0,1,summer,토요일,1
2022-07-24,0.0,24.7,2.3,1.6,86.9,22.3,2022,7,24,구성동,1,0,0,summer,일요일,1
2022-07-25,0.0,27.2,0.4,1.6,73.9,21.7,2022,7,25,구성동,1,0,0,summer,월요일,0
2022-07-26,0.0,28.4,0.0,1.4,71.1,22.1,2022,7,26,구성동,1,0,1,summer,화요일,0
2022-07-27,0.0,27.6,0.0,3.2,65.9,20.3,2022,7,27,구성동,1,0,1,summer,수요일,0
2022-07-28,4.0,28.2,0.0,3.2,69.3,21.9,2022,7,28,구성동,1,0,0,summer,목요일,0
2022-07-29,1.0,30.3,0.0,2.8,65.3,22.7,2022,7,29,구성동,1,0,0,summer,금요일,0
2022-07-30,0.0,28.8,0.0,3.6,67.8,22.2,2022,7,30,구성동,0,0,0,summer,토요일,1
2022-07-31,0.0,25.9,25.6,2.0,87.6,23.6,2022,7,31,구성동,0,0,0,summer,일요일,1
2022-08-01,1.0,27.6,4.4,2.9,82.0,24.0,2022,8,1,구성동,0,0,0,summer,월요일,0
2022-08-02,0.0,27.9,1.1,2.3,78.9,23.7,2022,8,2,구성동,0,0,0,summer,화요일,0
2022-08-03,0.0,29.3,0.0,2.1,72.8,23.7,2022,8,3,구성동,0,0,0,summer,수요일,0
2022-08-04,0.0,29.2,0.0,1.7,74.5,23.9,2022,8,4,구성동,0,0,0,summer,목요일,0
2022-08-05,2.0,28.7,3.5,1.8,78.1,24.3,2022,8,5,구성동,1,0,0,summer,금요일,0
2022-08-06,2.0,29.9,0.0,1.8,71.8,23.9,2022,8,6,구성동,1,0,0,summer,토요일,1
2022-08-07,0.0,29.9,0.0,2.3,74.0,24.5,2022,8,7,구성동,1,0,0,summer,일요일,1
2022-08-08,0.0,28.6,0.0,3.1,71.4,22.8,2022,8,8,구성동,0,0,0,summer,월요일,0
2022-08-09,1.0,28.0,1.4,3.1,74.5,22.9,2022,8,9,구성동,0,0,0,summer,화요일,0
2022-08-10,1.0,25.3,192.9,2.2,92.3,23.8,2022,8,10,구성동,0,0,0,summer,수요일,0
2022-08-11,0.0,24.4,58.2,2.3,93.6,23.3,2022,8,11,구성동,0,0,0,summer,목요일,0
2022-08-12,4.0,27.3,0.1,1.2,78.1,22.8,2022,8,12,구성동,1,0,0,summer,금요일,0
2022-08-13,1.0,26.0,24.0,1.3,84.9,23.1,2022,8,13,구성동,0,0,0,summer,토요일,1
2022-08-14,0.0,26.7,6.5,1.6,86.5,24.1,2022,8,14,구성동,0,0,0,summer,일요일,1
2022-08-15,0.0,28.1,7.0,3.5,74.8,23.0,2022,8,15,구성동,0,0,0,summer,월요일,1
2022-08-16,0.0,25.8,32.9,2.1,84.3,22.8,2022,8,16,구성동,1,0,0,summer,화요일,0
2022-08-17,1.0,25.6,8.2,1.2,82.3,22.2,2022,8,17,구성동,0,0,0,summer,수요일,0
2022-08-18,0.0,25.1,0.0,1.1,75.8,20.1,2022,8,18,구성동,0,0,0,summer,목요일,0
2022-08-19,0.0,26.4,0.0,2.0,79.6,22.5,2022,8,19,구성동,0,0,0,summer,금요일,0
2022-08-20,0.0,27.0,83.6,2.0,82.3,23.6,2022,8,20,구성동,1,0,0,summer,토요일,1
2022-08-21,2.0,27.5,0.0,1.5,72.3,21.6,2022,8,21,구성동,1,0,0,summer,일요일,1
2022-08-22,0.0,27.3,0.0,1.4,73.0,21.8,2022,8,22,구성동,1,0,0,summer,월요일,0
2022-08-23,1.0,23.8,30.2,1.0,89.9,21.9,2022,8,23,구성동,1,0,0,summer,화요일,0
