RECV_CPLT_DM,HPPN_PNU_ADDR,HPPN_X,HPPN_Y,RECV_year,RECV_month,RECV_day,RECV_hour,cluster
2020-03-24 11:25:23,세종특별자치시 세종시 금남면 용포리(행정:금남면) 237-22,127.277768,36.46193,20,3,24,11,26
2020-03-25 08:56:57,세종특별자치시 세종시 전의면 유천리(전의면) 324-4,127.17058381,36.68428902,20,3,25,8,2
2020-03-23 16:45:20,세종특별자치시 세종시 반곡동(소담동) 736( 정부출연연구기관관리동 4층),127.304699,36.495285,20,3,23,16,19
2020-03-25 08:58:50,세종특별자치시 전의면 유천리 322,127.17116,36.68337,20,3,25,8,2
2020-03-25 09:01:10,세종특별자치시 세종시 전의면 유천리(전의면) 330-1,127.16928207,36.68474766,20,3,25,9,2
2020-03-24 18:50:58,세종특별자치시 세종시 고운동(도담동) 산175,127.23985924,36.50470926,20,3,24,18,41
2020-03-25 09:05:06,세종특별자치시 세종시 전의면 유천리(행정:전의면),127.170835,36.683344,20,3,25,9,2
2020-03-23 20:24:27,세종특별자치시 세종시 조치원읍 죽림리(조치원읍) 212-4,127.297726,36.591393,20,3,23,20,16
2020-03-25 06:23:55,세종특별자치시 세종시 나성동(새롬동) 361-229,127.259416,36.490937,20,3,25,6,43
2020-03-26 01:04:28,세종특별자치시 세종시 연기면 연기리(연기면) 507-11,127.277405,36.552351,20,3,26,1,9
2020-03-28 17:15:48,세종특별자치시 세종시 장군면 봉안리(장군면) 375-2,127.22085129,36.49927009,20,3,28,17,29
2020-03-24 10:12:43,세종특별자치시 세종시 종촌동(행정:종촌동) 652,127.25032,36.50529,20,3,24,10,38
2020-03-24 20:36:26,세종특별자치시 세종시 장군면 봉안리(행정:장군면) 382-14,127.222999,36.499087,20,3,24,20,29
2020-03-26 10:50:36,세종특별자치시 세종시 종촌동(행정:종촌동) 679,127.24195,36.50489,20,3,26,10,41
2020-03-28 17:38:53,세종특별자치시 세종시 대평동(행정:대평동) 63-10,127.275717,36.473729,20,3,28,17,28
2020-03-28 19:32:53,세종특별자치시 세종시 나성동(새롬동) 739,127.2563889,36.4894444,20,3,28,19,43
2020-03-23 20:41:48,세종특별자치시 세종시 조치원읍 죽림리(조치원읍) 212-4,127.297726,36.591393,20,3,23,20,16
2020-03-24 00:16:46,세종특별자치시 세종시 반곡동(행정:소담동) 203-249,127.309807,36.481168,20,3,24,0,20
2020-04-13 20:47:41,세종특별자치시 세종시 전의면 동교리(행정:전의면) 123-7,127.208175,36.68037626,20,4,13,20,0
2020-04-13 20:50:06,세종특별자치시 세종시 반곡동(소담동) 713,127.30582066,36.49597931,20,4,13,20,19
2020-04-14 10:17:44,세종특별자치시 세종시 조치원읍 상리(조치원읍) 46-2,127.305322,36.602647,20,4,14,10,21
2020-04-10 12:25:01,세종특별자치시 세종시 연기면 연기리(행정:연기면) 512-1,127.27774999,36.55268333,20,4,10,12,9
2020-04-10 20:25:19,세종특별자치시 세종시 연서면 월하리(행정:연서면) 533-4,127.290631,36.574496,20,4,10,20,11
2020-04-13 17:39:35,세종특별자치시 세종시 대평동(대평동) 269-7,127.27505232,36.46751015,20,4,13,17,27
2020-04-13 17:41:53,세종특별자치시 세종시 대평동(행정:대평동),127.274189,36.467119,20,4,13,17,27
2020-04-13 12:28:53,세종특별자치시 세종시 고운동(행정:고운동) 산167,127.241136,36.511808,20,4,13,12,32
2020-04-13 16:21:10,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍) 269-11,127.290504,36.603383,20,4,13,16,18
2020-04-10 19:06:03,세종특별자치시 세종시 조치원읍 정리(행정:조치원읍) 87-25,127.298547,36.599771,20,4,10,19,25
2020-04-11 14:59:02,세종특별자치시 세종시 아름동(도담동) 103,127.24704729,36.51146346,20,4,11,14,33
2020-04-14 10:08:39,세종특별자치시 세종시 장군면 도계리(행정:장군면) 202-3,127.2053977,36.49624362,20,4,14,10,7
2020-04-11 11:56:32,세종특별자치시 세종시 조치원읍 상리(조치원읍) 160-5,127.3019444,36.6008333,20,4,11,11,25
2020-04-10 16:18:23,세종특별자치시 세종시 한솔동(한솔동) 947,127.2613889,36.4788889,20,4,10,16,44
2020-04-11 12:04:16,세종특별자치시 세종시 다정동(새롬동) 50-12,127.24043453,36.49973993,20,4,11,12,40
2020-04-13 09:27:00,세종특별자치시 세종시 대평동(행정:대평동) 63-10,127.275729,36.473806,20,4,13,9,28
2020-04-14 11:50:40,세종특별자치시 어진동 222-11,127.25829,36.49841,20,4,14,11,42
2020-04-10 18:05:43,세종특별자치시 세종시 금남면 용포리(행정:금남면) 193-34,127.281411,36.465758,20,4,10,18,26
2020-04-12 18:11:34,세종특별자치시 세종시 도담동(행정:도담동) 654,127.26003,36.515157,20,4,12,18,35
2020-04-13 00:10:17,세종특별자치시 세종시 소정면 운당리(행정:소정면) 107-39,127.15160399,36.69807999,20,4,13,0,1
2020-04-14 13:35:32,세종특별자치시 세종시 연서면 월하리(행정:연서면) 138-1,127.29052,36.573413,20,4,14,13,11
2020-04-14 15:01:17,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍) 105-2,127.2945125,36.60278206,20,4,14,15,18
2020-04-14 15:24:25,세종특별자치시 세종시 아름동(행정:아름동) 1318,127.24345,36.51215,20,4,14,15,32
2020-04-13 13:34:00,세종특별자치시 세종시 고운동(행정:고운동) 산167,127.241136,36.511808,20,4,13,13,32
2020-04-14 02:28:28,세종특별자치시 세종시 조치원읍 신흥리(행정:조치원읍) 106,127.29227,36.594882,20,4,14,2,15
2020-04-14 17:36:14,세종특별자치시 세종시 부강면 갈산리(부강면) 451-24,127.355232,36.533918,20,4,14,17,4
2020-04-10 11:49:42,세종특별자치시 세종시 한솔동(한솔동) 978(첫마을7단지 삼성레미안 종합상황실),127.256029,36.473031,20,4,10,11,13
2020-04-11 19:54:19,세종특별자치시 세종시 연서면 월하리(연서면) 486-1,127.291546,36.574967,20,4,11,19,11
2020-04-12 09:10:57,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍) 263-6,127.29234891,36.60392025,20,4,12,9,18
2020-04-13 06:29:22,세종특별자치시 세종시 어진동(행정:도담동) 656,127.263801,36.495977,20,4,13,6,36
2020-04-14 17:42:51,세종특별자치시 세종시 부강면 갈산리(부강면) 129-4,127.356133,36.539057,20,4,14,17,4
2020-04-14 19:45:30,세종특별자치시 세종시 나성동(새롬동) 361-31,127.25923254,36.49074706,20,4,14,19,43
2020-04-10 17:13:23,세종특별자치시 세종시 나성동(행정:새롬동) 762,127.256996,36.490783,20,4,10,17,43
2020-04-10 20:21:32,세종특별자치시 세종시 연서면 월하리(행정:연서면) 533-4,127.290631,36.574496,20,4,10,20,11
2020-04-05 22:27:43,세종특별자치시 세종시 전의면 원성리(전의면) 1-4,127.198505,36.677009,20,4,5,22,0
2020-04-05 22:26:20,세종특별자치시 전의면 원성리 8-7,127.19945,36.67631,20,4,5,22,0
2020-04-06 09:26:00,세종특별자치시 세종시 반곡동(행정:소담동) 203-277,127.30981175,36.48159759,20,4,6,9,20
2020-04-07 11:47:50,세종특별자치시 새롬동 305-1,127.2506,36.48725,20,4,7,11,31
2020-04-07 12:00:11,세종특별자치시 세종시 장군면 봉안리(행정:장군면) 315-1,127.22269923,36.50062287,20,4,7,12,29
2020-04-08 09:51:56,세종특별자치시 세종시 고운동(행정:고운동) 1386,127.2373,36.51845,20,4,8,9,30
2020-04-06 09:41:50,세종특별자치시 세종시 부강면 부강리(행정:부강면) 463-10,127.369058,36.529555,20,4,6,9,4
2020-04-07 16:59:54,세종특별자치시 세종시 나성동(행정:새롬동),127.262468,36.479423,20,4,7,16,44
2020-04-05 00:02:48,세종특별자치시 세종시 나성동(행정:새롬동) 790,127.258718,36.491061,20,4,5,0,43
2020-04-04 14:51:40,세종특별자치시 세종시 소정면 운당리(행정:소정면) 179-1,127.149033,36.704907,20,4,4,14,1
2020-04-07 12:41:59,세종특별자치시 세종시 전의면 동교리(행정:전의면) 218-3,127.204299,36.682536,20,4,7,12,0
2020-04-08 10:27:47,세종특별자치시 세종시 연기면 보통리(연기면) 365-2,127.2779352,36.55269201,20,4,8,10,9
2020-04-08 12:35:15,세종특별자치시 세종시 전의면 신방리(행정:전의면) 106-3,127.20408,36.675896,20,4,8,12,0
2020-04-08 12:37:18,세종특별자치시 세종시 전의면 읍내리(전의면) 357-7,127.205157,36.676998,20,4,8,12,0
2020-04-08 22:05:32,세종특별자치시 세종시 도담동(도담동) 195-6,127.25890895,36.51158904,20,4,8,22,35
2020-04-05 00:47:49,세종특별자치시 세종시 나성동(행정:새롬동) 790,127.258801,36.491088,20,4,5,0,43
2020-04-08 20:23:50,세종특별자치시 조치원읍 신안리 487,127.28914,36.6141,20,4,8,20,8
2020-04-08 21:18:59,세종특별자치시 세종시 아름동(도담동) 103,127.24704729,36.51146346,20,4,8,21,33
2020-04-06 20:41:38,세종특별자치시 세종시 보람동(행정:보람동) 626-5,127.289219,36.480086,20,4,6,20,23
2020-04-04 10:48:37,세종특별자치시 세종시 부강면 부강리(행정:부강면) 412-2,127.36448796,36.53090175,20,4,4,10,4
2020-04-05 10:47:59,세종특별자치시 세종시 조치원읍 원리(행정:조치원읍) 3-2,127.300373,36.601738,20,4,5,10,25
2020-04-06 16:13:54,세종특별자치시 세종시 보람동(행정:보람동) 700-74,127.28822897,36.47704715,20,4,6,16,23
2020-04-09 18:12:55,세종특별자치시 전의면 동교리 197-12,127.20609,36.67945,20,4,9,18,0
2020-04-04 18:20:27,세종특별자치시 세종시 조치원읍 교리(행정:조치원읍) 10-4,127.29802299,36.60435699,20,4,4,18,24
2020-03-19 18:20:43,세종특별자치시 세종시 고운동(고운동) 산95,127.23447042,36.52064852,20,3,19,18,30
2020-03-20 16:17:54,세종특별자치시 세종시 고운동(도담동) 산154,127.2390901,36.51613703,20,3,20,16,30
2020-03-18 21:01:35,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍) 253-2,127.292658,36.605437,20,3,18,21,18
2020-03-22 01:36:58,세종특별자치시 세종시 나성동(행정:새롬동) 730,127.255829,36.492838,20,3,22,1,43
2020-03-22 01:42:55,세종특별자치시 세종시 나성동(행정:새롬동),127.255913,36.491977,20,3,22,1,43
2020-03-23 12:00:35,세종특별자치시 세종시 도담동(도담동) 658,127.25921946,36.515115,20,3,23,12,35
2020-03-20 19:30:27,세종특별자치시 세종시 부강면 부강리(행정:부강면) 412-2,127.36448796,36.53090175,20,3,20,19,4
2020-03-23 00:33:59,세종특별자치시 세종시 금남면 두만리(금남면) 406-2,127.28595627,36.43621781,20,3,23,0,6
2020-03-22 10:45:35,세종특별자치시 세종시 새롬동(새롬동) 341-73,127.25134447,36.48494126,20,3,22,10,31
2020-03-22 13:18:32,세종특별자치시 세종시 조치원읍 죽림리(조치원읍) 234-4,127.29857096,36.59222267,20,3,22,13,16
2020-03-19 01:39:20,세종특별자치시 세종시 나성동(새롬동) 723,127.26285217,36.47935703,20,3,19,1,44
2020-03-19 11:59:15,세종특별자치시 세종시 부강면 부강리(행정:부강면) 928-2,127.35998,36.53024,20,3,19,11,4
2020-03-21 13:27:36,세종특별자치시 세종시 전의면 동교리(행정:전의면) 224-23,127.20517406,36.68324865,20,3,21,13,0
2020-03-18 18:06:31,세종특별자치시 세종시 반곡동(행정:소담동) 산65,127.30325734,36.49440448,20,3,18,18,19
2020-03-20 02:50:17,세종특별자치시 세종시 연기면 보통리(연기면) 365-2,127.27794663,36.55278755,20,3,20,2,9
2020-03-22 20:42:00,세종특별자치시 부강면 부강리 439-2,127.36672,36.52879,20,3,22,20,4
2020-03-20 15:56:17,세종특별자치시 세종시 나성동(행정:새롬동) 361-193,127.259051,36.489728,20,3,20,15,43
2020-03-21 10:00:27,세종특별자치시 세종시 조치원읍 정리(행정:조치원읍) 101-2,127.298297,36.599132,20,3,21,10,25
2020-03-23 00:18:50,세종특별자치시 세종시 금남면 두만리(금남면) 418,127.28596675,36.43851935,20,3,23,0,6
2020-03-19 02:36:19,세종특별자치시 세종시 부강면 갈산리(행정:부강면) 470,127.355903,36.542139,20,3,19,2,4
2020-03-20 12:01:25,세종특별자치시 세종시 반곡동(행정:소담동) 산65,127.30325734,36.49440448,20,3,20,12,19
2020-03-22 08:07:45,세종특별자치시 세종시 소담동(소담동) 9-8,127.30800597,36.48032736,20,3,22,8,20
2020-03-18 05:51:20,세종특별자치시 세종시 보람동(행정:보람동) 670,127.291076,36.477785,20,3,18,5,23
2020-04-18 14:23:36,세종특별자치시 세종시 전의면 유천리(전의면) 322,127.17076266,36.6838882,20,4,18,14,2
2020-04-15 14:55:00,세종특별자치시 세종시 조치원읍 정리(행정:조치원읍) 105-2,127.297491,36.600048,20,4,15,14,25
2020-04-16 15:41:49,세종특별자치시 세종시 전의면 유천리(행정:전의면) 303-22,127.17152,36.6856,20,4,16,15,2
2020-04-17 15:23:53,세종특별자치시 세종시 금남면 용포리(행정:금남면) 146-5,127.28165255,36.46520731,20,4,17,15,26
2020-04-18 14:30:18,세종특별자치시 세종시 전의면 유천리(행정:전의면),127.170835,36.683344,20,4,18,14,2
2020-04-19 16:25:36,세종특별자치시 세종시 한솔동(한솔동) 984,127.25285598,36.47189179,20,4,19,16,13
2020-04-15 23:47:52,세종특별자치시 세종시 다정동(행정:새롬동) 363-345,127.24323335,36.48938728,20,4,15,23,31
2020-04-16 10:34:33,세종특별자치시 세종시 장군면 봉안리(행정:장군면),127.222721,36.49881,20,4,16,10,29
2020-04-17 20:16:09,세종특별자치시 세종시 다정동(행정:종촌동),127.24047,36.499754,20,4,17,20,40
2020-04-15 15:13:33,세종특별자치시 세종시 보람동(행정:보람동) 629-6,127.29096147,36.47733105,20,4,15,15,23
2020-04-17 07:30:23,세종특별자치시 세종시 아름동(행정:아름동),127.248802,36.527806,20,4,17,7,17
2020-04-17 07:31:50,세종특별자치시 아름동 761-24,127.24844,36.52796,20,4,17,7,17
2020-04-17 07:32:15,세종특별자치시 아름동 761-24,127.24844,36.52796,20,4,17,7,17
2020-04-20 13:10:17,세종특별자치시 세종시 부강면 부강리(행정:부강면) 412-2,127.36448796,36.53090175,20,4,20,13,4
2020-04-17 07:40:43,세종특별자치시 세종시 금남면 용포리(금남면) 454-52,127.280517,36.462979,20,4,17,7,26
2020-04-15 11:44:59,세종특별자치시 세종시 전의면 읍내리(행정:전의면),127.198444,36.68015,20,4,15,11,0
2020-04-20 09:26:50,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍) 271,127.290659,36.602604,20,4,20,9,18
2020-04-16 16:25:30,세종특별자치시 전동면 석곡리 91-5,127.26504,36.6497,20,4,16,16,3
2020-04-16 09:33:08,세종특별자치시 세종시 장군면 봉안리(행정:장군면),127.222721,36.49881,20,4,16,9,29
2020-04-17 16:28:08,세종특별자치시 세종시 보람동(행정:보람동) 632-2,127.293354,36.479729,20,4,17,16,23
2020-04-16 18:19:11,세종특별자치시 세종시 종촌동(행정:종촌동),127.247747,36.502587,20,4,16,18,38
2020-04-20 15:03:55,세종특별자치시 세종시 조치원읍 원리(조치원읍) 12-6,127.29796191,36.6011076,20,4,20,15,25
2020-04-16 09:43:40,세종특별자치시 세종시 장군면 봉안리(행정:장군면),127.222721,36.49881,20,4,16,9,29
2020-04-18 09:08:10,세종특별자치시 소정면 소정리 379-5,127.14839,36.71058,20,4,18,9,1
2020-04-16 10:01:17,세종특별자치시 세종시 아름동(도담동) 104,127.24706222,36.51104131,20,4,16,10,33
2020-04-15 21:19:46,세종특별자치시 세종시 금남면 용포리(행정:금남면) 194-8,127.2816,36.46638459,20,4,15,21,26
2020-04-23 15:20:24,세종특별자치시 세종시 조치원읍 신흥리(행정:조치원읍) 224-1,127.28863749,36.59442372,20,4,23,15,15
2020-03-17 19:12:39,세종특별자치시 세종시 부강면 부강리(행정:부강면) 971-4,127.362186,36.529693,20,3,17,19,4
2020-04-23 18:18:47,세종특별자치시 세종시 부강면 부강리(행정:부강면) 412-2,127.36448796,36.53090175,20,4,23,18,4
2020-04-23 10:48:23,세종특별자치시 세종시 연기면 보통리(연기면) 364-1,127.278135,36.552587,20,4,23,10,9
2020-04-24 17:48:38,세종특별자치시 세종시 금남면 용담리(금남면) 10-4,127.293306,36.41993484,20,4,24,17,6
2020-04-24 17:52:59,세종특별자치시 세종시 금남면 두만리(행정:금남면),127.290188,36.425207,20,4,24,17,6
2020-03-15 23:56:38,세종특별자치시 세종시 조치원읍 죽림리(행정:조치원읍) 4-16,127.2987,36.59362,20,3,15,23,16
2020-03-16 14:25:52,세종특별자치시 세종시 연서면 봉암리(행정:연서면) 220-6,127.283687,36.562636,20,3,16,14,10
2020-03-17 19:29:04,세종특별자치시 세종시 새롬동(행정:새롬동) 341-74,127.25258,36.48445,20,3,17,19,31
2020-03-17 19:29:10,세종특별자치시 새롬동 산75,127.2512,36.48502,20,3,17,19,31
2020-03-17 19:29:15,세종특별자치시 새롬동 산75,127.2512,36.48502,20,3,17,19,31
2020-04-21 16:22:24,세종특별자치시 세종시 고운동(행정:고운동) 1381,127.235609,36.519057,20,4,21,16,30
2020-04-23 10:51:47,세종특별자치시 세종시 연기면 연기리(연기면) 511-1,127.27777,36.552404,20,4,23,10,9
2020-04-22 11:54:08,세종특별자치시 세종시 조치원읍 죽림리(행정:조치원읍) 159-2,127.29704,36.59183,20,4,22,11,16
2020-04-23 00:16:45,세종특별자치시 소담동 36-9,127.30118,36.4862,20,4,23,0,22
2020-04-22 14:32:44,세종특별자치시 세종시 부강면 부강리(부강면) 1020-24,127.360425,36.532856,20,4,22,14,4
2020-04-23 17:22:29,세종특별자치시 세종시 대평동(행정:대평동),127.282299,36.469147,20,4,23,17,26
2020-04-24 13:32:53,세종특별자치시 세종시 고운동(도담동) 산159,127.23949629,36.51613649,20,4,24,13,30
2020-04-24 16:17:44,세종특별자치시 세종시 어진동(도담동) 595,127.26344184,36.49660509,20,4,24,16,36
2020-04-23 17:33:41,세종특별자치시 세종시 부강면 부강리(행정:부강면) 970-3,127.36402,36.52978,20,4,23,17,4
2020-04-24 16:55:44,세종특별자치시 세종시 종촌동(종촌동) 649-1,127.24986978,36.50602117,20,4,24,16,38
2020-03-17 16:30:48,세종특별자치시 세종시 새롬동(행정:새롬동) 341-74,127.252552,36.484617,20,3,17,16,31
2020-04-21 15:25:27,세종특별자치시 세종시 가람동(행정:한솔동) 406,127.250774,36.471035,20,4,21,15,13
2020-04-22 10:07:00,세종특별자치시 소정면 운당리 21-1,127.15111,36.69976,20,4,22,10,1
2020-03-17 12:19:35,세종특별자치시 세종시 금남면 용포리(금남면) 200-3,127.281268,36.467721,20,3,17,12,26
2020-03-17 21:51:11,세종특별자치시 세종시 금남면 두만리(행정:금남면),127.290188,36.425207,20,3,17,21,6
2020-03-16 15:20:36,세종특별자치시 세종시 장군면 도계리(행정:장군면) 156-22,127.20610013,36.4975985,20,3,16,15,7
2020-04-21 17:24:12,세종특별자치시 세종시 종촌동(행정:종촌동) 690,127.24861,36.49978,20,4,21,17,38
2020-04-24 10:22:35,세종특별자치시 세종시 다정동(새롬동) 50-12,127.24051256,36.49970887,20,4,24,10,40
2020-03-15 21:03:15,세종특별자치시 장군면 봉안리 377-12,127.22187,36.49906,20,3,15,21,29
2020-04-21 17:24:20,세종특별자치시 세종시 다정동(행정:새롬동) 50-5,127.249497,36.498936,20,4,21,17,38
2020-04-24 17:40:16,세종특별자치시 세종시 전의면 읍내리(행정:전의면) 99,127.20531,36.67916,20,4,24,17,0
2020-04-24 17:09:50,세종특별자치시 세종시 부강면 갈산리(부강면) 산27-9,127.36614515,36.54138212,20,4,24,17,4
2020-04-24 17:45:51,세종특별자치시 세종시 금남면 용담리(금남면) 99-2,127.285087,36.424956,20,4,24,17,6
2020-04-24 20:40:19,세종특별자치시 세종시 연서면 월하리(연서면) 485-16,127.291653,36.575074,20,4,24,20,11
2020-04-21 10:48:47,세종특별자치시 세종시 고운동(행정:고운동) 1390,127.24124,36.5184,20,4,21,10,30
2020-04-21 20:55:04,세종특별자치시 세종시 부강면 부강리(행정:부강면) 112-7,127.37024,36.5285,20,4,21,20,4
2020-04-22 17:44:00,세종특별자치시 세종시 보람동(행정:보람동) 628-7,127.28968726,36.47722754,20,4,22,17,23
2020-04-24 20:35:40,세종특별자치시 연서면 봉암리 230-3,127.28444,36.56131,20,4,24,20,10
2020-06-07 19:05:25,세종특별자치시 세종시 부강면 부강리(행정:부강면) 412-2,127.36448796,36.53090175,20,6,7,19,4
2020-06-05 10:57:58,세종특별자치시 세종시 반곡동(행정:소담동) 203-249,127.310075,36.48134,20,6,5,10,20
2020-06-05 17:21:13,세종특별자치시 세종시 장군면 도계리(행정:장군면) 162-5,127.206723,36.497782,20,6,5,17,7
2020-06-06 11:38:53,세종특별자치시 세종시 소담동(소담동) 35-8,127.30276087,36.48590978,20,6,6,11,22
2020-06-06 13:09:43,세종특별자치시 세종시 고운동(고운동) 1396-1,127.23961285,36.51620626,20,6,6,13,30
2020-06-05 14:45:08,세종특별자치시 세종시 조치원읍 정리(행정:조치원읍) 101-2,127.298297,36.599132,20,6,5,14,25
2020-06-07 22:42:25,세종특별자치시 세종시 반곡동(행정:소담동) 203-249,127.310075,36.48134,20,6,7,22,20
2020-06-06 10:14:29,세종특별자치시 세종시 종촌동(종촌동) 690,127.24709961,36.50212303,20,6,6,10,38
2020-06-08 15:01:41,세종특별자치시 세종시 조치원읍 정리(행정:조치원읍),127.299574,36.599766,20,6,8,15,25
2020-06-09 12:59:45,세종특별자치시 세종시 조치원읍 번암리(조치원읍) 138-7,127.29292224,36.58325961,20,6,9,12,12
2020-06-09 12:59:45,세종특별자치시 조치원읍 번암리 227 ,127.29341,36.58303,20,6,9,12,12
2020-06-05 19:05:41,세종특별자치시 세종시 금남면 용포리(행정:금남면) 190-15,127.281996,36.466304,20,6,5,19,26
2020-06-06 10:14:51,세종특별자치시 세종시 종촌동(종촌동) 690-2,127.24753021,36.50217155,20,6,6,10,38
2020-06-06 10:14:35,세종특별자치시 세종시 종촌동(행정:종촌동),127.246802,36.502754,20,6,6,10,38
2020-06-06 10:15:39,세종특별자치시 세종시 종촌동(종촌동) 690,127.24732049,36.50214011,20,6,6,10,38
2020-06-09 14:47:10,세종특별자치시 연서면 월하리 657-3 ,127.29173,36.57554,20,6,9,14,11
2020-06-05 11:25:26,세종특별자치시 세종시 어진동(행정:도담동) 709,127.25819,36.498338,20,6,5,11,42
2020-06-06 10:20:15,세종특별자치시 종촌동 585-2,127.24678,36.50208,20,6,6,10,38
2020-06-08 10:40:46,세종특별자치시 세종시 조치원읍 상리(조치원읍) 37-4,127.30491336,36.6031872,20,6,8,10,21
2020-06-09 15:36:43,세종특별자치시 세종시 보람동(행정:보람동) 626-5,127.289219,36.480086,20,6,9,15,23
2020-06-09 15:37:44,세종특별자치시 세종시 보람동(행정:보람동) 626-5,127.289219,36.480086,20,6,9,15,23
2020-06-05 17:43:10,세종특별자치시 소정면 운당리 295-1,127.15334,36.69695,20,6,5,17,1
2020-06-08 11:22:38,세종특별자치시 세종시 나성동(새롬동) 721,127.261634,36.479867,20,6,8,11,44
2020-06-05 15:13:58,세종특별자치시 세종시 금남면 용포리(행정:금남면) 146-9,127.28215503,36.46519277,20,6,5,15,26
2020-06-06 17:55:48,세종특별자치시 세종시 장군면 도계리(행정:장군면) 43-5,127.2083529,36.4953603,20,6,6,17,7
2020-06-08 15:39:47,세종특별자치시 세종시 아름동(행정:아름동) 1293,127.249496,36.511947,20,6,8,15,33
2020-06-08 18:51:15,세종특별자치시 세종시 소담동(소담동) 32-93,127.305987,36.480167,20,6,8,18,20
2020-06-08 18:54:46,세종특별자치시 세종시 조치원읍 침산리(조치원읍) 89,127.29441159,36.60278006,20,6,8,18,18
2020-06-08 17:17:50,세종특별자치시 부강면 갈산리 산51-23,127.35669,36.54159,20,6,8,17,4
2020-06-05 04:04:53,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍) 105-2,127.2945125,36.60278206,20,6,5,4,18
2020-06-05 18:12:40,세종특별자치시 세종시 아름동(도담동) 산40,127.24988266,36.51124659,20,6,5,18,33
2020-06-06 23:30:08,세종특별자치시 세종시 한솔동(행정:한솔동) 977,127.25520591,36.47436054,20,6,6,23,13
2020-06-06 15:40:05,세종특별자치시 세종시 반곡동(소담동) 712,127.30562037,36.49628178,20,6,6,15,19
2020-06-06 18:37:10,세종특별자치시 세종시 아름동(도담동) 103,127.24704729,36.51146346,20,6,6,18,33
2020-06-09 12:57:35,세종특별자치시 세종시 조치원읍 번암리(행정:조치원읍) ,127.29302,36.5828,20,6,9,12,12
2020-06-09 13:05:22,세종특별자치시 세종시 조치원읍 번암리(행정:조치원읍) ,127.29302,36.5828,20,6,9,13,12
2020-06-09 14:14:18,세종특별자치시 세종시 나성동(행정:새롬동) ,127.262162,36.479784,20,6,9,14,44
2020-05-14 05:45:52,세종특별자치시 세종시 장군면 봉안리(행정:장군면) 303-8,127.22211756,36.50125193,20,5,14,5,29
2020-05-14 19:13:50,세종특별자치시 부강면 부강리 401-212,127.36526,36.5318,20,5,14,19,4
2020-05-13 21:00:45,세종특별자치시 세종시 아름동(행정:아름동) 1296,127.248552,36.511975,20,5,13,21,33
2020-05-14 20:58:32,세종특별자치시 세종시 조치원읍 침산리(조치원읍) 89,127.29445631,36.60278678,20,5,14,20,18
2020-05-12 16:46:05,세종특별자치시 세종시 조치원읍 교리(행정:조치원읍) 10-4,127.29802299,36.60435699,20,5,12,16,24
2020-05-14 09:43:50,세종특별자치시 조치원읍 죽림리 235-2,127.29855,36.59217,20,5,14,9,16
2020-05-14 00:24:32,세종특별자치시 세종시 조치원읍 침산리(조치원읍) 252-6,127.292211,36.605008,20,5,14,0,18
2020-05-14 06:56:49,세종특별자치시 세종시 보람동(보람동) 624-6,127.29189647,36.48033632,20,5,14,6,23
2020-05-14 06:55:45,세종특별자치시 보람동 624-4,127.29143,36.48117,20,5,14,6,23
2020-05-14 10:04:38,세종특별자치시 세종시 보람동(행정:보람동),127.291854,36.480479,20,5,14,10,23
2020-05-14 21:25:49,세종특별자치시 세종시 조치원읍 침산리(조치원읍) 89,127.29445631,36.60278678,20,5,14,21,18
2020-05-16 12:47:14,세종특별자치시 조치원읍 신흥리 271-6,127.29105,36.5953,20,5,16,12,15
2020-05-11 20:04:00,세종특별자치시 연서면 월하리 657-3,127.29156,36.57544,20,5,11,20,11
2020-05-13 09:08:40,세종특별자치시 전의면 유천리 322,127.171,36.68378,20,5,13,9,2
2020-05-13 09:09:10,세종특별자치시 전의면 유천리 322,127.171,36.68378,20,5,13,9,2
2020-05-14 00:45:58,세종특별자치시 세종시 아름동(행정:아름동) 1317,127.24307,36.51237,20,5,14,0,32
2020-05-14 00:45:40,세종특별자치시 아름동 239,127.24293,36.51185,20,5,14,0,32
2020-05-15 09:09:33,세종특별자치시 세종시 새롬동(새롬동) 512,127.25899037,36.48370403,20,5,15,9,45
2020-05-15 21:34:45,세종특별자치시 세종시 부강면 부강리(행정:부강면) 412-2,127.36448796,36.53090175,20,5,15,21,4
2020-05-11 10:04:23,세종특별자치시 세종시 도담동(행정:도담동) 669,127.258239,36.513202,20,5,11,10,35
2020-05-11 16:17:45,세종특별자치시 세종시 부강면 부강리(행정:부강면) 428-2,127.364018,36.528672,20,5,11,16,4
2020-05-15 10:45:45,세종특별자치시 세종시 아름동(행정:아름동) 1317,127.242997,36.512253,20,5,15,10,32
2020-05-13 06:39:17,세종특별자치시 세종시 전의면 읍내리(행정:전의면) 201-1,127.204325,36.680705,20,5,13,6,0
2020-05-15 02:02:31,세종특별자치시 세종시 대평동(행정:대평동) 269-14,127.27376821,36.46918043,20,5,15,2,27
2020-05-13 09:33:22,세종특별자치시 세종시 부강면 부강리(행정:부강면) 412-2,127.36448796,36.53090175,20,5,13,9,4
